ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched
63fova6zho,1787800800199,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,🕰必ず30分前までにお渡し🕰,あ,5.0,,,2026-08-27 03:20:00,2026-08-29 08:01:10,,,listing,2,32000,"開演30分前にお渡し⭐️2連確約⭐️女性名義、ペイジー決済、有効期限内名義
複数名義所持しておりますので、当日同時入場後に一度チケットを回収させて頂き、当方が座...",True
wyb13som7o,1787548788021,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演日前日までにQRコード共有,ぬこ,5.0,,QR,2026-08-24 05:19:48,2026-08-29 08:01:10,,,listing,2,90000,"座席未定/QR/初期当選/有効期限内/下3桁提示可/初当選.当選履歴なし/重複すり替えなし/着ブロ指定なし/サイチェン可

公演日の前日に必要な詳細を連絡ボード...",True
bzzpd18oft,1787468726530,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,r,5.0,,ランダム,2026-08-23 07:05:26,2026-08-29 08:01:10,,,listing,1,17000,"【一般着ブロ除く少数ランダム配布】

公演日当日、開演1時間20分前(16時10分)に会場付近でお待ち合わせになります。詳しいお待ち合わせ場所等は公演日前日まで...",True
imava67vx4,1787800885567,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,🕰同時入場いたします,あ,5.0,,,2026-08-27 03:21:25,2026-08-29 08:01:10,2026-08-29 06:01:15,transition_observed,sold,2,10000,"女性名義、ペイジー決済、有効期限内名義
複数名義所持しておりますので、当日同時入場後に一度チケットを回収させて頂き、当方が座席選択をさせて頂きます。座席選択にお...",True
myntlzxttk,1787840883742,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,as,5.0,,番手,2026-08-27 14:28:03,2026-08-29 08:01:10,,,listing,1,60000,"2名義中2番手


プラベ出品に変更しますので担当と年代をメッセージにてお知らせください

16時半〜16時45分の間にこちらの指定する会場付近に集合していただ...",True
adttde7g2z,1787925989214,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,番手,ao,5.0,,番手,2026-08-28 14:06:29,2026-08-29 08:01:10,,,listing,2,30000,"2名義中2番手/初期当選1･制作開放1/有効期限内名義/すり替えなし

公演当日開場15分前（予定）に集合して頂きます。
詳しい時間、場所等は後日ご連絡いたしま...",True
912kvef2xr,1787759443738,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演前日までにQR共有,るん,5.0,,QR,2026-08-26 15:50:43,2026-08-29 05:01:12,,,deleted,2,40000,"QRごと/初期当選/同行者登録可/下3桁提示可/有効期限内/発送物戻り無し/着ブロ指定無し

下記条件にご了承いただける方のみ、ご購入をお願いいたします。

・...",True
zwr43gbz5p,1787834085954,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,ふ,5.0,,番手,2026-08-27 12:34:45,2026-08-29 08:01:10,,,listing,2,39500,"2名義中2番手
2名義共にFC初期当選/有効期限内/エラーなし/すり替えなし/下３桁提示可

開場時間の15分前までに会場付近で集合し、同時入場させていただく予...",True
s4ar90o93i,1787241479158,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,も,5.0,,ランダム,2026-08-20 15:57:59,2026-08-29 08:01:10,,,listing,1,15000,"ランダム配布
交渉成立後、プライベート出品もしくはプラベルでの取引に移行いたしますので、ご購入希望の方はメッセージよりご連絡下さい。

・当日開演1時間15分前...",True
91v69o888g,1787877167821,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,す,5.0,,番手,2026-08-28 00:32:47,2026-08-29 08:01:10,,,listing,2,60000,初期当選/3名義中2番手/すり替えなし/有効期限内名義,True
29jdy1brbf,1787911763328,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,sss,5.0,,番手,2026-08-28 10:09:23,2026-08-29 08:01:10,,,listing,1,40000,"3名義2番手 / 初期当選 / 有効期限内 / 下3桁提示可能 / 着ブロなし

プライベート出品もしくはプラベルへ移行可能のため、ご希望の場合はメッセージにて...",True
4xavclyequ,1787897010259,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,まるきよ,5.0,,同行,2026-08-28 06:03:30,2026-08-29 04:01:17,,,deleted,1,60000,初期当選のチケット。着席ブロック選択なし。公演当日、16時30分から17時に待合せし、同時入場願います。入場後は速やかに受取連絡して下さい。また、入場後は座席変...,True
9y7h1vpnnj,1787727165936,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,🤍,4.6,,ランダム,2026-08-26 06:52:45,2026-08-29 08:01:10,,,listing,1,18000,"ランダム配布を理解している方のみご購入ください。

複数名義所持しているため、同時入場後は発券したチケットを一度回収させて頂き、座席はこちらで選ばせて頂きます。...",True
tbztemuxxz,1787906789266,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,入金後24時間以内にQRコード共有,Ｊ,5.0,,QR,2026-08-28 08:46:29,2026-08-29 08:01:10,,,listing,2,35000,"制作開放/2連QR毎/重複なし/すり替えなし/有効期限内/同一クレカ決済なし/発送物戻りなし
タイプロ後にFC入会し初当選になりますが他FCでのランエラはござい...",True
kvvr6bxfti,1787743673427,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,ちわゎ,5.0,,番手,2026-08-26 11:27:53,2026-08-29 03:01:20,,,deleted,1,30000,"初期当選のみ3名義中3番手、全て有効期限内名義、すり替えなし

購入時プラベ出品に切り替えますので、
ご連絡お願い致します。

公演当日に、こちらの指定したお時...",True
qykmns8omh,1787906242195,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,paper,female,同行,ぴ,5.0,,ランダム,2026-08-28 08:37:22,2026-08-29 08:01:10,,,listing,1,20000,"FC先行/座席未定/ランダム配布/有効期限内/
1名義のみランダム配布。
座席によっては即渡しになります。

会場15分前集合予定です。

同時入場後チケットを...",True
q0mlz2hy0f,1787830089288,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演日前日までにQRコード共有,amm,5.0,,QR,2026-08-27 11:28:09,2026-08-29 08:01:10,,,listing,2,52000,"QR毎/初期当選/初当選名義/有効期限内名義/下3桁提示可/同行者登録可能/着ブロ希望なし/郵送物戻りなし


※購入ご希望の方はメッセージへのご連絡をお願い致...",True
jpv9xixv56,1787835113405,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,Y,5.0,,番手,2026-08-27 12:51:53,2026-08-29 08:01:10,,,listing,2,25000,"6名義中4番手
交渉成立後、プライベート出品もしくはプラベルでの取引に移行いたしますので、ご購入希望の方はメッセージよりご連絡下さい。

初期当選 有効期限内...",True
w3sbbri6n1,1787917893791,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,m,5.0,,番手,2026-08-28 11:51:33,2026-08-29 08:01:10,2026-08-29 03:01:20,transition_observed,sold,2,28000,"2名義中2番手/2名義ともに制作開放での当選/有効期限内/下3桁提示可/すり替えなし/サイチェン不可

・開場時間の15分前までに会場付近で集合し、同時入場して...",True
fc1sewu0pu,1787957631812,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,R,5.0,,ランダム,2026-08-28 22:53:51,2026-08-29 03:01:20,,,deleted,1,11000,"ランダム配布/上乗せ早渡し可/中相場買取可

※プラベルにて出品いたしますので、ご希望の方はメッセージお願いいたします。
開場15分前に待ち合わせを予定しており...",True
fmzzjnbuxb,1787920258312,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,2連確約ランダム配布,m,5.0,,QRランダム,2026-08-28 12:30:58,2026-08-29 08:01:10,,,listing,2,25000,"FCのみ 条件あり ランダム配布【有効期限内/Pay-easy支払い】

※プラベルへの出品切り替え可能です。

・公演当日16:15に会場付近の当方が指定した...",True
0xxp5ivhq5,1787852358880,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,none,同時入場　ランダム配布,さな,5.0,,ランダム記載あり,2026-08-27 17:39:18,2026-08-29 08:01:10,,,listing,2,30000,"
16時10分〜16時45分ごろに会場付近にてお待ち合わせいただきます。
お待ち合わせの時間はご指定いただけません。また状況により多少前後させていただく可能性が...",True
m8q9qwzbdl,1787833279405,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,あい,5.0,,番手,2026-08-27 12:21:19,2026-08-29 08:01:10,,,listing,2,55000,"2名義中2番手

初期当選✕2/有効期限内/すり替えなし/下3桁開示可/どちらも前回ドーム落選/前々回横アリスタンド席orアリーナ席

・2名義所持しております...",True
kyrc1pt43j,1787959592965,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,はる,5.0,,ランダム,2026-08-28 23:26:32,2026-08-29 08:01:10,2026-08-29 06:01:15,transition_observed,sold,1,9500,"複数名義所持のためランダムにて配布致します。購入者様には座席選択権はございません。

※※※必ず全文お読みになった上でご購入ください、購入後のキャンセルは致しか...",True
j86hu1dscr,1787931828330,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-28 15:43:48,2026-08-29 08:01:10,,,listing,1,15000,"⭐️指定席のみお渡し⭐️

15時30分ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする場合があり...",True
qw0flynt0f,1787925987953,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,入金確認後即ログイン情報共有,はな,5.0,,QR,2026-08-28 14:06:27,2026-08-29 08:01:10,,,listing,2,43000,"制作開放/着ブロ指定なし/下3桁提示可/有効期限内/郵送物戻りなし/同一クレカ決済なし/すり替えなし/サイチェン可/同行者登録可/立ち見キャンセル不可

入金確...",True
2rbv18gkhu,1787959239439,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,U,5.0,,ランダム,2026-08-28 23:20:39,2026-08-29 08:01:10,,,listing,1,10000,"※プラベルにて出品しますので、ご希望の方はメッセージをお願いいたします。

少人数ランダム配布 指定席のみ

・当日は16:10頃に会場付近にて集合いただき同時...",True
ox2hgmayi6,1787287754965,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,🐶💘,5.0,,同行,2026-08-21 04:49:14,2026-08-29 08:01:10,,,listing,1,62000,"2連中1枚 当方（猪俣担）と同行
初期当選/下3桁提示可/有効期限内/すり替えなし/サイチェン可/
公演当日、会場付近にて待ち合わせをした後、同時入場していただ...",True
92k02isxby,1787400995616,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-22 12:16:35,2026-08-29 08:01:10,,,listing,2,30000,"⭐️指定席のみ20~30分前早渡し⭐️15時30分ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする...",True
9m1gddwwmz,1787324523973,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演前日夜までにQRコード共有,S,5.0,,QR,2026-08-21 15:02:03,2026-08-29 08:01:10,,,listing,2,35000,"2連QR毎/FC先行/初期当選/下3桁提示可/発送物戻り無し/着ブロ希望無し/有効期限切れ/同行者登録可

公演前日夜までにログイン情報をお送りします。同行者登...",True
